,compound,neg,neu,pos,trading_date
533,-0.967,0.139,0.835,0.027,2017-07-08
534,0.5859,0.0,0.938,0.062,2017-07-12
535,0.0,0.0,1.0,0.0,2017-07-19
536,0.7964,0.046,0.863,0.092,2017-07-25
537,0.9748,0.009,0.879,0.111,2017-07-26
538,0.0,0.0,1.0,0.0,2017-07-28
539,0.0,0.0,1.0,0.0,2017-07-27
540,-0.5574,0.038,0.962,0.0,2017-08-08
541,-0.9022,0.082,0.918,0.0,2017-08-11
542,0.296,0.0,0.82,0.18,2017-08-12
543,0.1779,0.064,0.861,0.076,2017-08-15
544,0.3804,0.0,0.834,0.166,2017-08-26
545,0.0,0.0,1.0,0.0,2017-08-28
546,0.1779,0.072,0.846,0.083,2017-08-29
547,-0.0772,0.036,0.964,0.0,2017-09-07
548,-0.9612,0.104,0.896,0.0,2017-09-14
549,-0.4588,0.043,0.957,0.0,2017-09-15
550,-0.7003,0.094,0.876,0.03,2017-09-16
551,0.1779,0.038,0.926,0.036,2017-09-20
552,0.3818,0.0,0.925,0.075,2017-09-21
553,0.0258,0.095,0.807,0.097,2017-09-23
554,0.0,0.0,1.0,0.0,2017-09-27
555,-0.3182,0.071,0.929,0.0,2017-10-04
556,0.4215,0.0,0.959,0.041,2017-10-05
557,0.3818,0.0,0.978,0.022,2017-10-06
558,0.1027,0.082,0.831,0.088,2017-10-07
559,0.8807,0.05,0.777,0.173,2017-10-10
560,0.4215,0.0,0.891,0.109,2017-10-13
561,0.8519,0.02,0.859,0.121,2017-10-17
562,0.743,0.0,0.912,0.088,2017-10-19
563,0.4767,0.0,0.943,0.057,2017-10-20
564,-0.4019,0.058,0.908,0.034,2017-10-21
565,-0.6597,0.094,0.906,0.0,2017-10-26
566,0.5574,0.0,0.897,0.103,2017-10-27
567,0.2263,0.05,0.866,0.085,2017-10-28
568,-0.9001,0.171,0.829,0.0,2017-10-31
569,-0.2023,0.057,0.943,0.0,2017-11-03
570,0.5994,0.0,0.896,0.104,2017-11-02
571,-0.4939,0.109,0.814,0.077,2017-11-07
572,-0.5267,0.058,0.942,0.0,2017-11-08
573,0.6597,0.0,0.931,0.069,2017-11-13
574,-0.3818,0.064,0.902,0.034,2017-11-14
575,0.296,0.0,0.804,0.196,2017-11-15
576,0.5574,0.0,0.935,0.065,2017-11-17
