,compound,neg,neu,pos,trading_date
1066,0.7876,0.02,0.912,0.069,2017-10-20
1067,0.7579,0.0,0.904,0.096,2017-10-23
1068,0.8689,0.0,0.906,0.094,2017-10-24
1069,0.7579,0.085,0.769,0.146,2017-10-25
1070,-0.7269,0.147,0.807,0.046,2017-10-26
1071,-0.9186,0.14,0.86,0.0,2017-10-27
1072,-0.6707,0.115,0.816,0.069,2017-10-31
1073,0.1027,0.054,0.878,0.068,2017-11-02
1074,0.4215,0.0,0.938,0.062,2017-11-03
1075,0.7003,0.0,0.784,0.216,2017-11-04
1076,0.9246,0.0,0.879,0.121,2017-11-06
1077,0.8519,0.0,0.923,0.077,2017-11-07
1078,0.4215,0.0,0.882,0.118,2017-11-08
1079,0.875,0.041,0.861,0.098,2017-11-09
1080,0.0,0.0,1.0,0.0,2017-11-10
1081,0.3818,0.0,0.902,0.098,2017-11-11
1082,0.5574,0.021,0.93,0.049,2017-11-12
1083,-0.5994,0.036,0.937,0.027,2017-11-13
1084,0.7964,0.0,0.936,0.064,2017-11-14
1085,0.9274,0.0,0.916,0.084,2017-11-15
1086,0.7297,0.0,0.948,0.052,2017-11-16
1087,0.0,0.0,1.0,0.0,2017-11-17
1088,0.0,0.0,1.0,0.0,2017-11-18
1089,0.3818,0.028,0.906,0.066,2017-11-19
1090,0.0,0.0,1.0,0.0,2017-11-20
1091,0.0,0.0,1.0,0.0,2017-11-21
1092,0.4215,0.0,0.929,0.071,2017-11-23
